%time,field.x,field.y,field.z
1510756978809261083,0.0,0.0,0.0
1510756978816488981,0.0,0.0,0.0
1510756978821626901,0.0,0.0,0.0
1510756978831386089,0.0,0.0,0.0
1510756978838140010,0.0,0.0,0.0
1510756978846627950,0.0,0.0,0.0
1510756978851553916,0.0,0.0,0.0
1510756978857351064,0.0,0.0,0.0
1510756978861699104,0.0,0.0,0.0
1510756978866595029,0.0,0.0,0.0
1510756978871712923,0.0,0.0,0.0
1510756978877559900,0.0,0.0,0.0
1510756978882800102,0.0,0.0,0.0
1510756978886311054,0.0,0.0,0.0
1510756978893400907,0.0,0.0,0.0
1510756978896308898,0.0,0.0,0.0
1510756978901554107,0.0,0.0,0.0
1510756978906528949,0.0,0.0,0.0
1510756978911457061,0.0,0.0,0.0
1510756978916369915,0.0,0.0,0.0
1510756978921679019,0.0,0.0,0.0
1510756978926594972,0.0,0.0,0.0
1510756978936722040,0.0,0.0,0.0
1510756978941632032,0.0,0.0,0.0
1510756978946341037,0.0,0.0,0.0
1510756978951553106,0.0,0.0,0.0
1510756978956573963,0.0,0.0,0.0
1510756978966865062,0.0,0.0,0.0
1510756978971487998,0.0,0.0,0.0
1510756978976589918,0.0,0.0,0.0
1510756978981520891,0.0,0.0,0.0
1510756978986610889,0.0,0.0,0.0
1510756978996635913,0.0,0.0,0.0
1510756979001851081,0.0,0.0,0.0
1510756979006551980,0.0,0.0,0.0
1510756979011483907,0.0,0.0,0.0
1510756979016637086,0.0,0.0,0.0
1510756979026613950,0.0,0.0,0.0
1510756979031900882,0.0,0.0,0.0
1510756979036592006,0.0,0.0,0.0
1510756979041578054,0.0,0.0,0.0
1510756979046539068,0.0,0.0,0.0
1510756979051585912,0.0,0.0,0.0
1510756979056611061,0.0,0.0,0.0
1510756979061919927,0.0,0.0,0.0
1510756979091650962,0.0,0.0,0.0
1510756979096339941,0.0,0.0,0.0
1510756979106928110,0.0,0.0,0.0
1510756979116482973,0.0,0.0,0.0
1510756979121629953,0.0,0.0,0.0
1510756979126600027,0.0,0.0,0.0
1510756979131747007,0.0,0.0,0.0
1510756979136818885,0.0,0.0,0.0
1510756979141499996,0.0,0.0,0.0
1510756979146900892,0.0,0.0,0.0
1510756979151573896,0.0,0.0,0.0
1510756979161815881,0.0,0.0,0.0
1510756979166584968,0.0,0.0,0.0
1510756979171536922,0.0,0.0,0.0
1510756979176544904,0.0,0.0,0.0
1510756979181545019,0.0,0.0,0.0
1510756979191539049,0.0,0.0,0.0
1510756979196566104,0.0,0.0,0.0
1510756979201750993,0.0,0.0,0.0
1510756979206585884,0.0,0.0,0.0
1510756979216483116,0.0,0.0,0.0
1510756979221690893,0.0,0.0,0.0
1510756979226819038,0.0,0.0,0.0
1510756979231561899,0.0,0.0,0.0
1510756979236841917,0.0,0.0,0.0
1510756979246635913,0.0,0.0,0.0
1510756979251693964,0.0,0.0,0.0
