%time,field.x,field.y,field.z
1510755277939780950,0.0,0.0,0.0
1510755277948555946,0.0,0.0,0.0
1510755277953818082,0.0,0.0,0.0
1510755277978449106,0.0,0.0,0.0
1510755277983407974,0.0,0.0,0.0
1510755277993350982,0.0,0.0,0.0
1510755277998338937,0.0,0.0,0.0
1510755278008603096,0.0,0.0,0.0
1510755278013219118,0.0,0.0,0.0
1510755278018378019,0.0,0.0,0.0
1510755278023215055,0.0,0.0,0.0
1510755278028225898,0.0,0.0,0.0
1510755278033252000,0.0,0.0,0.0
1510755278048289060,0.0,0.0,0.0
1510755278053396940,0.0,0.0,0.0
1510755278058248043,0.0,0.0,0.0
1510755278063395977,0.0,0.0,0.0
1510755278068238973,0.0,0.0,0.0
1510755278078578948,0.0,0.0,0.0
1510755278083383083,0.0,0.0,0.0
1510755278088320970,0.0,0.0,0.0
1510755278093298912,0.0,0.0,0.0
1510755278098246097,0.0,0.0,0.0
1510755278103199005,0.0,0.0,0.0
1510755278108324050,0.0,0.0,0.0
1510755278113574028,0.0,0.0,0.0
1510755278118354082,0.0,0.0,0.0
1510755278123364925,0.0,0.0,0.0
1510755278128407955,0.0,0.0,0.0
1510755278138515949,0.0,0.0,0.0
1510755278143275022,0.0,0.0,0.0
1510755278148420095,0.0,0.0,0.0
1510755278153563976,0.0,0.0,0.0
1510755278158493995,0.0,0.0,0.0
1510755278163255929,0.0,0.0,0.0
1510755278168324947,0.0,0.0,0.0
1510755278173362016,0.0,0.0,0.0
1510755278178292989,0.0,0.0,0.0
1510755278183288097,0.0,0.0,0.0
1510755278188256978,0.0,0.0,0.0
1510755278193783044,0.0,0.0,0.0
1510755278198252916,0.0,0.0,0.0
1510755278203274011,0.0,0.0,0.0
1510755278208317995,0.0,0.0,0.0
1510755278218372106,0.0,0.0,0.0
1510755278223205089,0.0,0.0,0.0
1510755278228446960,0.0,0.0,0.0
1510755278233510971,0.0,0.0,0.0
1510755278238497018,0.0,0.0,0.0
1510755278243421077,0.0,0.0,0.0
1510755278248598098,0.0,0.0,0.0
1510755278253365993,0.0,0.0,0.0
1510755278258589982,0.0,0.0,0.0
1510755278263253927,0.0,0.0,0.0
1510755278268316030,0.0,0.0,0.0
1510755278273364067,0.0,0.0,0.0
1510755278278364896,0.0,0.0,0.0
1510755278283361911,0.0,0.0,0.0
1510755278288316965,0.0,0.0,0.0
1510755278293390035,0.0,0.0,0.0
1510755278298285007,0.0,0.0,0.0
1510755278308372974,0.0,0.0,0.0
1510755278313271999,0.0,0.0,0.0
1510755278318355083,0.0,0.0,0.0
1510755278323261022,0.0,0.0,0.0
1510755278333657979,0.0,0.0,0.0
1510755278338635921,0.0,0.0,0.0
1510755278343267917,0.0,0.0,0.0
1510755278348164081,0.0,0.0,0.0
1510755278353446960,0.0,0.0,0.0
1510755278358248949,0.0,0.0,0.0
1510755278368377923,0.0,0.0,0.0
1510755278373552083,0.0,0.0,0.0
1510755278383676052,0.0,0.0,0.0
1510755278388220071,0.0,0.0,0.0
1510755278393498897,0.0,0.0,0.0
1510755278398535966,0.0,0.0,0.0
1510755278403465986,0.0,0.0,0.0
1510755278413737058,0.0,0.0,0.0
1510755278418452978,0.0,0.0,0.0
1510755278423266887,0.0,0.0,0.0
1510755278428253889,0.0,0.0,0.0
1510755278433356046,0.0,0.0,0.0
1510755278438366889,0.0,0.0,0.0
1510755278443382024,0.0,0.0,0.0
1510755278448709011,0.0,0.0,0.0
1510755278473387002,0.0,0.0,0.0
1510755278483542919,0.0,0.0,0.0
1510755278488467931,0.0,0.0,0.0
1510755278498544931,0.0,0.0,0.0
1510755278503415107,0.0,0.0,0.0
1510755278513371944,0.0,0.0,0.0
1510755278518213987,0.0,0.0,0.0
1510755278528379917,0.0,0.0,0.0
1510755278533423900,0.0,0.0,0.0
1510755278538360118,0.0,0.0,0.0
1510755278543329954,0.0,0.0,0.0
1510755278548243045,0.0,0.0,0.0
1510755278558494091,0.0,0.0,0.0
1510755278563487052,0.0,0.0,0.0
1510755278568310022,0.0,0.0,0.0
1510755278573245048,0.0,0.0,0.0
1510755278578237056,0.0,0.0,0.0
1510755278583357095,0.0,0.0,0.0
1510755278588427066,0.0,0.0,0.0
1510755278593249082,0.0,0.0,0.0
1510755278598337888,0.0,0.0,0.0
1510755278608550071,0.0,0.0,0.0
1510755278613266944,0.0,0.0,0.0
1510755278618376016,0.0,0.0,0.0
1510755278623296976,0.0,0.0,0.0
1510755278628432989,0.0,0.0,0.0
1510755278638597011,0.0,0.0,0.0
1510755278643381118,0.0,0.0,0.0
1510755278648653030,0.0,0.0,0.0
1510755278653480052,0.0,0.0,0.0
1510755278658453941,0.0,0.0,0.0
1510755278668365955,0.0,0.0,0.0
1510755278673441886,0.0,0.0,0.0
1510755278678327083,0.0,0.0,0.0
1510755278683331012,0.0,0.0,0.0
1510755278693695068,0.0,0.0,0.0
1510755278698399066,0.0,0.0,0.0
1510755278703386068,0.0,0.0,0.0
1510755278709399938,0.0,0.0,0.0
1510755278713552951,0.0,0.0,0.0
1510755278723472118,0.0,0.0,0.0
1510755278728657960,0.0,0.0,0.0
1510755278737931013,0.0,0.0,0.0
1510755278743335962,0.0,0.0,0.0
1510755278748436927,0.0,0.0,0.0
1510755278758395910,0.0,0.0,0.0
1510755278763395071,0.0,0.0,0.0
1510755278768260955,0.0,0.0,0.0
1510755278773308992,0.0,0.0,0.0
1510755278778362035,0.0,0.0,0.0
1510755278783318996,0.0,0.0,0.0
1510755278788351058,0.0,0.0,0.0
1510755278804461956,0.0,0.0,0.0
1510755278808324098,0.0,0.0,0.0
1510755278813247919,0.0,0.0,0.0
1510755278818312883,0.0,0.0,0.0
1510755278823307991,0.0,0.0,0.0
1510755278833688974,0.0,0.0,0.0
1510755278838413953,0.0,0.0,0.0
1510755278843323945,0.0,0.0,0.0
1510755278848285913,0.0,0.0,0.0
1510755278853375911,0.0,0.0,0.0
1510755278863270998,0.0,0.0,0.0
1510755278868325948,0.0,0.0,0.0
1510755278873249053,0.0,0.0,0.0
1510755278879810094,0.0,0.0,0.0
1510755278884582996,0.0,0.0,0.0
1510755278893733024,0.0,0.0,0.0
1510755278898314952,0.0,0.0,0.0
1510755278903353929,0.0,0.0,0.0
1510755278908441066,0.0,0.0,0.0
1510755278913573026,0.0,0.0,0.0
1510755278918493032,0.0,0.0,0.0
1510755278923420906,0.0,0.0,0.0
1510755278928332090,0.0,0.0,0.0
1510755278948656082,0.0,0.0,0.0
1510755278953495979,0.0,0.0,0.0
1510755278958380937,0.0,0.0,0.0
1510755278968415021,0.0,0.0,0.0
1510755278973562002,0.0,0.0,0.0
1510755278978245973,0.0,0.0,0.0
1510755278983489036,0.0,0.0,0.0
1510755278993267059,0.0,0.0,0.0
1510755278998291015,0.0,0.0,0.0
1510755279003730058,0.0,0.0,0.0
1510755279008429050,0.0,0.0,0.0
1510755279013426065,0.0,0.0,0.0
1510755279023338079,0.0,0.0,0.0
