%time,field.x,field.y,field.z
1510756473646123886,0.0,0.0,0.0
1510756473661183118,0.0,0.0,0.0
1510756473666112899,0.0,0.0,0.0
1510756473681071996,0.0,0.0,0.0
1510756473686269998,0.0,0.0,0.0
1510756473691018104,0.0,0.0,0.0
1510756473695905923,0.0,0.0,0.0
1510756473701069116,0.0,0.0,0.0
1510756473705926895,0.0,0.0,0.0
1510756473710899114,0.0,0.0,0.0
1510756473716042041,0.0,0.0,0.0
1510756473721170902,0.0,0.0,0.0
1510756473725912094,0.0,0.0,0.0
1510756473730982065,0.0,0.0,0.0
1510756473735953092,0.0,0.0,0.0
1510756473746434926,0.0,0.0,0.0
1510756473751094102,0.0,0.0,0.0
1510756473756040096,0.0,0.0,0.0
1510756473760967016,0.0,0.0,0.0
1510756473765902996,0.0,0.0,0.0
1510756473771195888,0.0,0.0,0.0
1510756473775933980,0.0,0.0,0.0
1510756473780983924,0.0,0.0,0.0
1510756473786070108,0.0,0.0,0.0
1510756473790987014,0.0,0.0,0.0
1510756473796346902,0.0,0.0,0.0
1510756473802951097,0.0,0.0,0.0
1510756473806162118,0.0,0.0,0.0
1510756473810940980,0.0,0.0,0.0
1510756473815996885,0.0,0.0,0.0
1510756473820996999,0.0,0.0,0.0
1510756473825861930,0.0,0.0,0.0
1510756473830950975,0.0,0.0,0.0
1510756473836003065,0.0,0.0,0.0
1510756473841310024,0.0,0.0,0.0
1510756473846061944,0.0,0.0,0.0
1510756473850960969,0.0,0.0,0.0
1510756473855962991,0.0,0.0,0.0
1510756473860951900,0.0,0.0,0.0
1510756473866128921,0.0,0.0,0.0
1510756473871020078,0.0,0.0,0.0
1510756473876322984,0.0,0.0,0.0
1510756473881633996,0.0,0.0,0.0
1510756473888166904,0.0,0.0,0.0
1510756473896789073,0.0,0.0,0.0
1510756473897152900,0.0,0.0,0.0
1510756473901057958,0.0,0.0,0.0
1510756473911267995,0.0,0.0,0.0
1510756473916111946,0.0,0.0,0.0
1510756473920985937,0.0,0.0,0.0
1510756473925925016,0.0,0.0,0.0
1510756473930996894,0.0,0.0,0.0
1510756473941169977,0.0,0.0,0.0
1510756473946077108,0.0,0.0,0.0
1510756473951167106,0.0,0.0,0.0
1510756473956264019,0.0,0.0,0.0
1510756473961146116,0.0,0.0,0.0
1510756473966317892,0.0,0.0,0.0
1510756473970979928,0.0,0.0,0.0
1510756473976068019,0.0,0.0,0.0
1510756473981009006,0.0,0.0,0.0
1510756473986064910,0.0,0.0,0.0
1510756473996231079,0.0,0.0,0.0
1510756474001220941,0.0,0.0,0.0
1510756474006278991,0.0,0.0,0.0
1510756474010946989,0.0,0.0,0.0
1510756474016457080,0.0,0.0,0.0
1510756474020977020,0.0,0.0,0.0
1510756474031100988,0.0,0.0,0.0
1510756474036022901,0.0,0.0,0.0
1510756474040999889,0.0,0.0,0.0
1510756474046799898,0.0,0.0,0.0
1510756474051011085,0.0,0.0,0.0
1510756474056502103,0.0,0.0,0.0
1510756474060992956,0.0,0.0,0.0
1510756474066014051,0.0,0.0,0.0
1510756474071119070,0.0,0.0,0.0
1510756474076033115,0.0,0.0,0.0
1510756474080987930,0.0,0.0,0.0
1510756474086930036,0.0,0.0,0.0
1510756474090974092,0.0,0.0,0.0
1510756474095959901,0.0,0.0,0.0
1510756474121222972,0.0,0.0,0.0
1510756474126101016,0.0,0.0,0.0
1510756474136027097,0.0,0.0,0.0
1510756474140938997,0.0,0.0,0.0
1510756474146012067,0.0,0.0,0.0
1510756474151117086,0.0,0.0,0.0
1510756474161211967,0.0,0.0,0.0
1510756474166002988,0.0,0.0,0.0
1510756474170924901,0.0,0.0,0.0
1510756474175997018,0.0,0.0,0.0
1510756474181314945,0.0,0.0,0.0
1510756474191003084,0.0,0.0,0.0
1510756474195982933,0.0,0.0,0.0
1510756474201117038,0.0,0.0,0.0
1510756474205977916,0.0,0.0,0.0
1510756474211023092,0.0,0.0,0.0
1510756474216079950,0.0,0.0,0.0
1510756474220999002,0.0,0.0,0.0
1510756474225996017,0.0,0.0,0.0
1510756474231144905,0.0,0.0,0.0
1510756474235968112,0.0,0.0,0.0
1510756474241321086,0.0,0.0,0.0
1510756474245970964,0.0,0.0,0.0
1510756474251230955,0.0,0.0,0.0
1510756474261333942,0.0,0.0,0.0
1510756474265995979,0.0,0.0,0.0
1510756474270920991,0.0,0.0,0.0
1510756474275911092,0.0,0.0,0.0
1510756474281044006,0.0,0.0,0.0
1510756474285998106,0.0,0.0,0.0
1510756474291007995,0.0,0.0,0.0
1510756474295901060,0.0,0.0,0.0
1510756474306188106,0.0,0.0,0.0
1510756474311260938,0.0,0.0,0.0
1510756474316224098,0.0,0.0,0.0
1510756474320986986,0.0,0.0,0.0
1510756474325989007,0.0,0.0,0.0
1510756474331000089,0.0,0.0,0.0
1510756474335948944,0.0,0.0,0.0
1510756474341006994,0.0,0.0,0.0
1510756474345944881,0.0,0.0,0.0
1510756474351008892,0.0,0.0,0.0
1510756474356065034,0.0,0.0,0.0
1510756474361067056,0.0,0.0,0.0
1510756474371083974,0.0,0.0,0.0
1510756474376071929,0.0,0.0,0.0
1510756474381172895,0.0,0.0,0.0
1510756474386069059,0.0,0.0,0.0
1510756474391261100,0.0,0.0,0.0
1510756474395951986,0.0,0.0,0.0
1510756474401072025,0.0,0.0,0.0
1510756474406056880,0.0,0.0,0.0
1510756474410953044,0.0,0.0,0.0
1510756474415853023,0.0,0.0,0.0
1510756474421055078,0.0,0.0,0.0
1510756474425889968,0.0,0.0,0.0
1510756474436019897,0.0,0.0,0.0
1510756474441147089,0.0,0.0,0.0
1510756474446029901,0.0,0.0,0.0
