%time,field.x,field.y,field.z
1510759377042526960,0.0,0.0,0.0
1510759377045396089,0.0,0.0,0.0
1510759377055304050,0.0,0.0,0.0
1510759377061161041,0.0,0.0,0.0
1510759377067761898,0.0,0.0,0.0
1510759377070267915,0.0,0.0,0.0
1510759377080199003,0.0,0.0,0.0
1510759377087754964,0.0,0.0,0.0
1510759377092128992,0.0,0.0,0.0
1510759377095184087,0.0,0.0,0.0
1510759377100207090,0.0,0.0,0.0
1510759377105132102,0.0,0.0,0.0
1510759377115330934,0.0,0.0,0.0
1510759377120218038,0.0,0.0,0.0
1510759377130206108,0.0,0.0,0.0
1510759377135000944,0.0,0.0,0.0
1510759377140002012,0.0,0.0,0.0
1510759377145068883,0.0,0.0,0.0
1510759377150011062,0.0,0.0,0.0
1510759377155209064,0.0,0.0,0.0
1510759377165376901,0.0,0.0,0.0
1510759377170308113,0.0,0.0,0.0
1510759377175302028,0.0,0.0,0.0
1510759377185527086,0.0,0.0,0.0
1510759377190114021,0.0,0.0,0.0
1510759377195091009,0.0,0.0,0.0
1510759377200350046,0.0,0.0,0.0
1510759377205338954,0.0,0.0,0.0
1510759377215615034,0.0,0.0,0.0
1510759377220274925,0.0,0.0,0.0
1510759377225334882,0.0,0.0,0.0
1510759377230551958,0.0,0.0,0.0
1510759377235289096,0.0,0.0,0.0
1510759377240236997,0.0,0.0,0.0
1510759377250454902,0.0,0.0,0.0
1510759377255296945,0.0,0.0,0.0
1510759377260695934,0.0,0.0,0.0
1510759377265393018,0.0,0.0,0.0
1510759377270273923,0.0,0.0,0.0
1510759377280272960,0.0,0.0,0.0
1510759377285438060,0.0,0.0,0.0
1510759377290103912,0.0,0.0,0.0
1510759377295412063,0.0,0.0,0.0
1510759377300380945,0.0,0.0,0.0
1510759377310782909,0.0,0.0,0.0
1510759377315125942,0.0,0.0,0.0
1510759377325324058,0.0,0.0,0.0
1510759377330234050,0.0,0.0,0.0
1510759377335426092,0.0,0.0,0.0
1510759377340562105,0.0,0.0,0.0
1510759377345093965,0.0,0.0,0.0
1510759377350181102,0.0,0.0,0.0
1510759377355396032,0.0,0.0,0.0
1510759377360019922,0.0,0.0,0.0
1510759377365165948,0.0,0.0,0.0
1510759377370335102,0.0,0.0,0.0
1510759377375312089,0.0,0.0,0.0
1510759377385170936,0.0,0.0,0.0
1510759377400751113,0.0,0.0,0.0
1510759377410502910,0.0,0.0,0.0
1510759377415472030,0.0,0.0,0.0
1510759377420739889,0.0,0.0,0.0
1510759377425240039,0.0,0.0,0.0
1510759377430216073,0.0,0.0,0.0
1510759377435477972,0.0,0.0,0.0
1510759377442830085,0.0,0.0,0.0
1510759377445360898,0.0,0.0,0.0
1510759377450341939,0.0,0.0,0.0
1510759377455030918,0.0,0.0,0.0
1510759377460197925,0.0,0.0,0.0
1510759377465085029,0.0,0.0,0.0
1510759377470098972,0.0,0.0,0.0
1510759377475325107,0.0,0.0,0.0
1510759377480334997,0.0,0.0,0.0
1510759377485280036,0.0,0.0,0.0
1510759377490411043,0.0,0.0,0.0
1510759377495414972,0.0,0.0,0.0
1510759377500262022,0.0,0.0,0.0
1510759377505198001,0.0,0.0,0.0
1510759377510118007,0.0,0.0,0.0
1510759377515136957,0.0,0.0,0.0
1510759377520082950,0.0,0.0,0.0
1510759377525290966,0.0,0.0,0.0
1510759377530035972,0.0,0.0,0.0
1510759377535429954,0.0,0.0,0.0
1510759377540288925,0.0,0.0,0.0
1510759377545404911,0.0,0.0,0.0
1510759377550462007,0.0,0.0,0.0
1510759377555325031,0.0,0.0,0.0
1510759377560328006,0.0,0.0,0.0
1510759377565357923,0.0,0.0,0.0
1510759377570122957,0.0,0.0,0.0
1510759377575182914,0.0,0.0,0.0
1510759377585402965,0.0,0.0,0.0
1510759377590117931,0.0,0.0,0.0
1510759377594986915,0.0,0.0,0.0
1510759377600274085,0.0,0.0,0.0
1510759377605187892,0.0,0.0,0.0
1510759377610316038,0.0,0.0,0.0
1510759377615350961,0.0,0.0,0.0
1510759377620341062,0.0,0.0,0.0
1510759377625096082,0.0,0.0,0.0
1510759377630064010,0.0,0.0,0.0
1510759377635554075,0.0,0.0,0.0
1510759377640324115,0.0,0.0,0.0
1510759377650288105,0.0,0.0,0.0
1510759377655144929,0.0,0.0,0.0
1510759377660377025,0.0,0.0,0.0
1510759377665237903,0.0,0.0,0.0
1510759377675441980,0.0,0.0,0.0
1510759377680257081,0.0,0.0,0.0
1510759377685169935,0.0,0.0,0.0
1510759377690277099,0.0,0.0,0.0
1510759377695405960,0.0,0.0,0.0
1510759377700231075,0.0,0.0,0.0
1510759377705199003,0.0,0.0,0.0
1510759377710417032,0.0,0.0,0.0
1510759377715311050,0.0,0.0,0.0
1510759377720158100,0.0,0.0,0.0
1510759377725037097,0.0,0.0,0.0
1510759377730207920,0.0,0.0,0.0
1510759377740179061,0.0,0.0,0.0
1510759377745332956,0.0,0.0,0.0
1510759377750382900,0.0,0.0,0.0
1510759377755280971,0.0,0.0,0.0
1510759377760761022,0.0,0.0,0.0
1510759377765312910,0.0,0.0,0.0
1510759377770184993,0.0,0.0,0.0
1510759377775341033,0.0,0.0,0.0
1510759377780014038,0.0,0.0,0.0
1510759377785188913,0.0,0.0,0.0
1510759377790334939,0.0,0.0,0.0
1510759377795105934,0.0,0.0,0.0
1510759377800096988,0.0,0.0,0.0
1510759377805279970,0.0,0.0,0.0
1510759377810542106,0.0,0.0,0.0
1510759377815216064,0.0,0.0,0.0
1510759377820565938,0.0,0.0,0.0
1510759377825326919,0.0,0.0,0.0
1510759377830327987,0.0,0.0,0.0
1510759377835553884,0.0,0.0,0.0
1510759377845413923,0.0,0.0,0.0
1510759377850460052,0.0,0.0,0.0
1510759377855055093,0.0,0.0,0.0
1510759377860212087,0.0,0.0,0.0
1510759377865271091,0.0,0.0,0.0
1510759377870249032,0.0,0.0,0.0
1510759377875169992,0.0,0.0,0.0
1510759377885406970,0.0,0.0,0.0
1510759377905092954,0.0,0.0,0.0
1510759377910290002,0.0,0.0,0.0
1510759377920061111,0.0,0.0,0.0
1510759377925414085,0.0,0.0,0.0
1510759377930305004,0.0,0.0,0.0
1510759377935278892,0.0,0.0,0.0
1510759377945313930,0.0,0.0,0.0
1510759377950345039,0.0,0.0,0.0
1510759377955332040,0.0,0.0,0.0
1510759377960544109,0.0,0.0,0.0
1510759377965461015,0.0,0.0,0.0
1510759377970120906,0.0,0.0,0.0
1510759377975174903,0.0,0.0,0.0
1510759377980321884,0.0,0.0,0.0
1510759377985400915,0.0,0.0,0.0
1510759377995410919,0.0,0.0,0.0
1510759378000286102,0.0,0.0,0.0
1510759378005053997,0.0,0.0,0.0
1510759378010174036,0.0,0.0,0.0
1510759378015371084,0.0,0.0,0.0
1510759378020585060,0.0,0.0,0.0
1510759378025264978,0.0,0.0,0.0
1510759378030338048,0.0,0.0,0.0
1510759378040154933,0.0,0.0,0.0
1510759378049698114,0.0,0.0,0.0
1510759378050045013,0.0,0.0,0.0
1510759378056643009,0.0,0.0,0.0
1510759378060228109,0.0,0.0,0.0
1510759378065220117,0.0,0.0,0.0
1510759378070275068,0.0,0.0,0.0
1510759378075238943,0.0,0.0,0.0
1510759378079967021,0.0,0.0,0.0
1510759378085105895,0.0,0.0,0.0
1510759378100239038,0.0,0.0,0.0
1510759378105293035,0.0,0.0,0.0
1510759378110255956,0.0,0.0,0.0
1510759378115339040,0.0,0.0,0.0
1510759378120299100,0.0,0.0,0.0
1510759378130701065,0.0,0.0,0.0
1510759378135107994,0.0,0.0,0.0
1510759378140335083,0.0,0.0,0.0
1510759378145257949,0.0,0.0,0.0
1510759378150408029,0.0,0.0,0.0
1510759378155261993,0.0,0.0,0.0
1510759378160221099,0.0,0.0,0.0
1510759378170450925,0.0,0.0,0.0
1510759378175400018,0.0,0.0,0.0
1510759378180062055,0.0,0.0,0.0
1510759378185189962,0.0,0.0,0.0
1510759378190486907,0.0,0.0,0.0
1510759378195485115,0.0,0.0,0.0
1510759378200372934,0.0,0.0,0.0
1510759378205080032,0.0,0.0,0.0
1510759378210253000,0.0,0.0,0.0
1510759378215143918,0.0,0.0,0.0
1510759378220341920,0.0,0.0,0.0
1510759378225249052,0.0,0.0,0.0
1510759378235431909,0.0,0.0,0.0
1510759378240138053,0.0,0.0,0.0
1510759378245248079,0.0,0.0,0.0
1510759378250364065,0.0,0.0,0.0
1510759378255386114,0.0,0.0,0.0
1510759378260224103,0.0,0.0,0.0
1510759378265134096,0.0,0.0,0.0
1510759378270257949,0.0,0.0,0.0
1510759378275252103,0.0,0.0,0.0
1510759378280086994,0.0,0.0,0.0
1510759378295284986,0.0,0.0,0.0
1510759378305145978,0.0,0.0,0.0
1510759378310131072,0.0,0.0,0.0
1510759378315202951,0.0,0.0,0.0
1510759378320328950,0.0,0.0,0.0
1510759378325094938,0.0,0.0,0.0
1510759378335880041,0.0,0.0,0.0
1510759378340239048,0.0,0.0,0.0
1510759378345441102,0.0,0.0,0.0
1510759378350092887,0.0,0.0,0.0
1510759378355463981,0.0,0.0,0.0
1510759378360177040,0.0,0.0,0.0
1510759378365390062,0.0,0.0,0.0
1510759378370167016,0.0,0.0,0.0
1510759378375299930,0.0,0.0,0.0
1510759378395056962,0.0,0.0,0.0
1510759378404683113,0.0,0.0,0.0
1510759378405275106,0.0,0.0,0.0
1510759378415397882,0.0,0.0,0.0
1510759378420339107,0.0,0.0,0.0
1510759378432421922,0.0,0.0,0.0
1510759378435002088,0.0,0.0,0.0
1510759378442264080,0.0,0.0,0.0
1510759378444999933,0.0,0.0,0.0
1510759378455504894,0.0,0.0,0.0
1510759378460227966,0.0,0.0,0.0
1510759378465158939,0.0,0.0,0.0
1510759378470305919,0.0,0.0,0.0
1510759378475332975,0.0,0.0,0.0
1510759378480690956,0.0,0.0,0.0
1510759378490431070,0.0,0.0,0.0
1510759378500484943,0.0,0.0,0.0
1510759378505112886,0.0,0.0,0.0
1510759378510133981,0.0,0.0,0.0
1510759378515152931,0.0,0.0,0.0
1510759378519938945,0.0,0.0,0.0
1510759378525372028,0.0,0.0,0.0
1510759378530009984,0.0,0.0,0.0
1510759378535125970,0.0,0.0,0.0
1510759378540194034,0.0,0.0,0.0
1510759378550383090,0.0,0.0,0.0
1510759378560786962,0.0,0.0,0.0
1510759378565375089,0.0,0.0,0.0
1510759378570385932,0.0,0.0,0.0
1510759378575318098,0.0,0.0,0.0
1510759378580133914,0.0,0.0,0.0
1510759378590151071,0.0,0.0,0.0
1510759378600254058,0.0,0.0,0.0
1510759378605321884,0.0,0.0,0.0
1510759378610282897,0.0,0.0,0.0
1510759378615462064,0.0,0.0,0.0
1510759378620127916,0.0,0.0,0.0
1510759378625471115,0.0,0.0,0.0
1510759378630409002,0.0,0.0,0.0
1510759378635432004,0.0,0.0,0.0
1510759378640245914,0.0,0.0,0.0
1510759378650391101,0.0,0.0,0.0
1510759378655219078,0.0,0.0,0.0
1510759378660401105,0.0,0.0,0.0
1510759378665318012,0.0,0.0,0.0
1510759378670228004,0.0,0.0,0.0
1510759378675379037,0.0,0.0,0.0
1510759378680342912,0.0,0.0,0.0
1510759378685370922,0.0,0.0,0.0
1510759378690275907,0.0,0.0,0.0
1510759378700368881,0.0,0.0,0.0
1510759378705343961,0.0,0.0,0.0
1510759378710252046,0.0,0.0,0.0
1510759378715385913,0.0,0.0,0.0
1510759378725188970,0.0,0.0,0.0
1510759378730432987,0.0,0.0,0.0
1510759378735502004,0.0,0.0,0.0
1510759378740220069,0.0,0.0,0.0
1510759378745188951,0.0,0.0,0.0
1510759378755429983,0.0,0.0,0.0
1510759378761164903,0.0,0.0,0.0
1510759378770414113,0.0,0.0,0.0
1510759378775321006,0.0,0.0,0.0
1510759378785312891,0.0,0.0,0.0
1510759378790309906,0.0,0.0,0.0
1510759378795243978,0.0,0.0,0.0
1510759378800744056,0.0,0.0,0.0
1510759378805318117,0.0,0.0,0.0
1510759378815291881,0.0,0.0,0.0
1510759378820101022,0.0,0.0,0.0
1510759378825423955,0.0,0.0,0.0
1510759378830477952,0.0,0.0,0.0
1510759378835371971,0.0,0.0,0.0
1510759378840256929,0.0,0.0,0.0
1510759378845437049,0.0,0.0,0.0
1510759378850387096,0.0,0.0,0.0
1510759378860296964,0.0,0.0,0.0
1510759378875186920,0.0,0.0,0.0
1510759378882899999,0.0,0.0,0.0
1510759378884996891,0.0,0.0,0.0
1510759378890281915,0.0,0.0,0.0
1510759378895484924,0.0,0.0,0.0
1510759378900391101,0.0,0.0,0.0
1510759378905194997,0.0,0.0,0.0
1510759378910291910,0.0,0.0,0.0
1510759378920479059,0.0,0.0,0.0
1510759378930259943,0.0,0.0,0.0
1510759378935543060,0.0,0.0,0.0
1510759378940325975,0.0,0.0,0.0
1510759378950422048,0.0,0.0,0.0
1510759378955367088,0.0,0.0,0.0
1510759378960680961,0.0,0.0,0.0
1510759378970299005,0.0,0.0,0.0
1510759378975259065,0.0,0.0,0.0
1510759378980180025,0.0,0.0,0.0
1510759378985279083,0.0,0.0,0.0
1510759378990155935,0.0,0.0,0.0
1510759378995307922,0.0,0.0,0.0
