%time,field.x,field.y,field.z
1510755043471273899,0.0,0.0,0.0
1510755043474075078,0.0,0.0,0.0
1510755043480726003,0.0,0.0,0.0
1510755043484035968,0.0,0.0,0.0
1510755043488965988,0.0,0.0,0.0
1510755043494071006,0.0,0.0,0.0
1510755043499130964,0.0,0.0,0.0
1510755043509080886,0.0,0.0,0.0
1510755043514137029,0.0,0.0,0.0
1510755043519299030,0.0,0.0,0.0
1510755043524163007,0.0,0.0,0.0
1510755043529052972,0.0,0.0,0.0
1510755043539275884,0.0,0.0,0.0
1510755043544053077,0.0,0.0,0.0
1510755043554095029,0.0,0.0,0.0
1510755043558924913,0.0,0.0,0.0
1510755043569190979,0.0,0.0,0.0
1510755043573981046,0.0,0.0,0.0
1510755043579143047,0.0,0.0,0.0
1510755043584155082,0.0,0.0,0.0
1510755043589133977,0.0,0.0,0.0
1510755043594060897,0.0,0.0,0.0
1510755043604042053,0.0,0.0,0.0
1510755043608979940,0.0,0.0,0.0
1510755043613995075,0.0,0.0,0.0
1510755043619240999,0.0,0.0,0.0
1510755043629153013,0.0,0.0,0.0
1510755043634291887,0.0,0.0,0.0
1510755043639221906,0.0,0.0,0.0
1510755043644032001,0.0,0.0,0.0
1510755043648837089,0.0,0.0,0.0
1510755043653954029,0.0,0.0,0.0
1510755043664119005,0.0,0.0,0.0
1510755043669214010,0.0,0.0,0.0
1510755043674066066,0.0,0.0,0.0
1510755043678864002,0.0,0.0,0.0
1510755043684106111,0.0,0.0,0.0
1510755043689229011,0.0,0.0,0.0
1510755043694224119,0.0,0.0,0.0
1510755043699579954,0.0,0.0,0.0
1510755043709002971,0.0,0.0,0.0
1510755043714469909,0.0,0.0,0.0
1510755043718977928,0.0,0.0,0.0
1510755043724195003,0.0,0.0,0.0
1510755043729289054,0.0,0.0,0.0
1510755043739320993,0.0,0.0,0.0
1510755043744251966,0.0,0.0,0.0
1510755043749186992,0.0,0.0,0.0
1510755043754272937,0.0,0.0,0.0
1510755043764580011,0.0,0.0,0.0
1510755043769248008,0.0,0.0,0.0
1510755043774203062,0.0,0.0,0.0
1510755043779102087,0.0,0.0,0.0
1510755043783994913,0.0,0.0,0.0
1510755043789205074,0.0,0.0,0.0
1510755043794207096,0.0,0.0,0.0
1510755043804132938,0.0,0.0,0.0
1510755043829036951,0.0,0.0,0.0
1510755043834239006,0.0,0.0,0.0
1510755043838994026,0.0,0.0,0.0
1510755043849286079,0.0,0.0,0.0
1510755043853895902,0.0,0.0,0.0
1510755043859190940,0.0,0.0,0.0
1510755043864166975,0.0,0.0,0.0
1510755043869160890,0.0,0.0,0.0
1510755043874397993,0.0,0.0,0.0
1510755043881551027,0.0,0.0,0.0
1510755043883919000,0.0,0.0,0.0
1510755043894025087,0.0,0.0,0.0
1510755043904195070,0.0,0.0,0.0
1510755043909317016,0.0,0.0,0.0
1510755043914133071,0.0,0.0,0.0
1510755043918960094,0.0,0.0,0.0
1510755043924259901,0.0,0.0,0.0
1510755043934122085,0.0,0.0,0.0
1510755043939224958,0.0,0.0,0.0
1510755043949369907,0.0,0.0,0.0
1510755043964565992,0.0,0.0,0.0
1510755043969193935,0.0,0.0,0.0
1510755043974128961,0.0,0.0,0.0
1510755043979058980,0.0,0.0,0.0
1510755043989140033,0.0,0.0,0.0
1510755043994061946,0.0,0.0,0.0
