%time,field.x,field.y,field.z
1510743275893142938,0.0586875495911,0.0723511199951,0.0
1510743275893317937,0.0587659835815,0.0736190185547,0.0
1510743275893744945,0.0589998588562,0.0746240921021,0.0
1510743275898250102,0.0579779434204,0.0750447463989,0.0
1510743275903579950,0.0571199188232,0.0753425674438,0.0
1510743275907543897,0.0563399200439,0.0756842269897,0.0
1510743275912816047,0.056018245697,0.0760976333618,0.0
1510743275922441959,0.0557066078186,0.0768871154785,0.0
1510743275932528018,0.0555072975159,0.0772187652588,0.0
1510743275933180093,0.0553964538574,0.0774613647461,0.0
1510743275933650016,0.0558968582153,0.078724067688,0.0
1510743275937243938,0.056220451355,0.0797080993652,0.0
1510743275942836046,0.0569624519348,0.080929069519,0.0
1510743275951176881,0.057599281311,0.0819990615845,0.0
1510743275959752082,0.0582467155457,0.0829732208252,0.0
1510743275959947109,0.0587379684448,0.0841196670532,0.0
1510743275962771892,0.0592537460327,0.0848857192993,0.0
1510743275969310045,0.0598805160522,0.085508644104,0.0
1510743275973356962,0.0604302062988,0.0859820327759,0.0
1510743275986440896,0.060435508728,0.0857456054687,0.0
1510743275987160921,0.0603566246033,0.0857432327271,0.0
1510743275988195896,0.0600375289917,0.08557081604,0.0
1510743275992897033,0.0601216697693,0.0867917785645,0.0
1510743275997833013,0.0601789703369,0.0878316574097,0.0
1510743276009510040,0.060344619751,0.0886052017212,0.0
1510743276009696960,0.0603462600708,0.0900235977173,0.0
1510743276016870975,0.0601737327576,0.0911948394775,0.0
1510743276020490884,0.0601030311584,0.0922925262451,0.0
1510743276023168087,0.0597130241394,0.0918850631714,0.0
1510743276028724908,0.0594742279053,0.091518447876,0.0
1510743276034948110,0.0593325881958,0.0912350387573,0.0
1510743276039474964,0.0601039009094,0.0926468734741,0.0
1510743276047314882,0.0609269104004,0.0939055786133,0.0
1510743276048190116,0.0613649368286,0.0949420166016,0.0
1510743276053349018,0.0618478546143,0.0958815612793,0.0
1510743276058481931,0.0611187210083,0.0954216079712,0.0
1510743276066375970,0.0603473434448,0.0948977127075,0.0
1510743276070360898,0.0598690910339,0.0944815979004,0.0
1510743276072875022,0.0584467773437,0.0938335571289,0.0
1510743276077923059,0.0572143516541,0.0932494049072,0.0
1510743276087138891,0.0561798248291,0.0926584091187,0.0
1510743276090353012,0.0555204772949,0.0905526123047,0.0
1510743276093369007,0.0550550384521,0.0887140045166,0.0
1510743276098416090,0.0544477729797,0.0871454467773,0.0
1510743276103918075,0.0537533111572,0.0879853515625,0.0
1510743276108405113,0.0531704559326,0.0888390960693,0.0
1510743276113348960,0.0525606384277,0.089532699585,0.0
1510743276123970985,0.0522033233643,0.0902509002686,0.0
1510743276124663114,0.0518037757874,0.0909335861206,0.0
1510743276128411054,0.0521268577576,0.0912338104248,0.0
1510743276133232116,0.0524548835754,0.0915192718506,0.0
1510743276138356924,0.0525277900696,0.0909905014038,0.0
1510743276146931886,0.0525733299255,0.0904585037231,0.0
1510743276151993036,0.0525685577393,0.0899046096802,0.0
1510743276153882026,0.0535005302429,0.0882897949219,0.0
1510743276158911943,0.0542882728577,0.0868865432739,0.0
1510743276163973093,0.0550532798767,0.0856001739502,0.0
1510743276168420076,0.054861366272,0.0847817611694,0.0
1510743276178886890,0.054612361908,0.0840606765747,0.0
1510743276184417009,0.0544519615173,0.0834740142822,0.0
1510743276185305118,0.0542560653687,0.0829767684937,0.0
1510743276188726902,0.0537158660889,0.0798402175903,0.0
1510743276193264007,0.0531003761292,0.0769875488281,0.0
1510743276198925971,0.0525388298035,0.0743448104858,0.0
1510743276203831911,0.053296207428,0.0735104904175,0.0
1510743276212692022,0.0539349632263,0.0727303924561,0.0
1510743276213665008,0.0547081222534,0.0721519851685,0.0
1510743276218910932,0.0553057556152,0.0718467712402,0.0
1510743276225914955,0.0558070640564,0.0715662231445,0.0
1510743276229821920,0.0562878494263,0.0712454376221,0.0
1510743276234224081,0.0564072036743,0.0706968994141,0.0
1510743276242119073,0.0567229156494,0.0700580368042,0.0
1510743276244160890,0.0568763923645,0.0697933731079,0.0
1510743276248509883,0.0571874275208,0.0696123886108,0.0
1510743276253829956,0.0571058273315,0.0691689376831,0.0
1510743276258780002,0.0568851661682,0.0685873031616,0.0
1510743276263789892,0.0568356285095,0.0682351150513,0.0
1510743276268378019,0.0559443664551,0.0665194168091,0.0
1510743276275286912,0.0553629112244,0.0650168075562,0.0
1510743276281897068,0.0548397941589,0.0636431503296,0.0
1510743276284303903,0.0548467330933,0.0617010231018,0.0
1510743276288975000,0.0550018081665,0.0600657310486,0.0
1510743276293937921,0.0549238128662,0.0584419288635,0.0
1510743276298372030,0.0550722999573,0.056388961792,0.0
1510743276303961992,0.0550890846252,0.0545190162659,0.0
1510743276309792041,0.0550382232666,0.0527489013672,0.0
1510743276320960998,0.055007144928,0.0513418312073,0.0
1510743276330200910,0.0548344192505,0.0501156539917,0.0
1510743276332668066,0.0540365142822,0.048804359436,0.0
1510743276333722114,0.0534172286987,0.0476410636902,0.0
1510743276334227085,0.0530257225037,0.0460094490051,0.0
1510743276343414068,0.0527457046509,0.0446101913452,0.0
1510743276347407102,0.0523967819214,0.0434607887268,0.0
1510743276349857091,0.0518820877075,0.0422410049438,0.0
1510743276355454921,0.0513385353088,0.0412071495056,0.0
1510743276358704090,0.0507714271545,0.0400520477295,0.0
1510743276363228082,0.049479598999,0.038331237793,0.0
1510743276372863054,0.0483750152588,0.0368734207153,0.0
1510743276376296997,0.0474631309509,0.0355239295959,0.0
1510743276379417896,0.0466051177979,0.0344514007568,0.0
1510743276385818958,0.0456528434753,0.0334599494934,0.0
1510743276388838052,0.0448359985352,0.032556427002,0.0
1510743276393718957,0.0441125183105,0.0318433132172,0.0
1510743276399964094,0.0426756248474,0.0292899608612,0.0
1510743276406732082,0.0414058113098,0.027182975769,0.0
1510743276409235954,0.0402719612122,0.0252448558807,0.0
1510743276413898944,0.0397351570129,0.0252631511688,0.0
1510743276418791055,0.0392324981689,0.0253102588654,0.0
1510743276423738956,0.0388804588318,0.0253471298218,0.0
1510743276430855989,0.0380754585266,0.0239736537933,0.0
1510743276439517021,0.0373310852051,0.0226427001953,0.0
1510743276439867019,0.0365429420471,0.0214706172943,0.0
1510743276444933891,0.0351846694946,0.020681596756,0.0
1510743276448998928,0.0341243057251,0.0200663566589,0.0
1510743276454489946,0.0332455215454,0.0195239009857,0.0
1510743276459955930,0.0328636779785,0.0189341812134,0.0
1510743276464293003,0.032489238739,0.0184613170624,0.0
1510743276469245910,0.0321412734985,0.0180019226074,0.0
1510743276474474906,0.0318999004364,0.0177618923187,0.0
1510743276480721950,0.0317355155945,0.0166535739899,0.0
1510743276486511945,0.0316614665985,0.0156964044571,0.0
1510743276488805055,0.0315425357819,0.0147643785477,0.0
1510743276493793010,0.0298518924713,0.0136941413879,0.0
1510743276499182939,0.028417219162,0.0128308153152,0.0
1510743276504291057,0.0270901985168,0.0121393918991,0.0
1510743276510900974,0.0262500038147,0.0106816101074,0.0
1510743276514854907,0.0255511379242,0.00929594993591,0.0
1510743276519438982,0.0249547863007,0.00794804811478,0.0
1510743276525424003,0.024261089325,0.00665712404251,0.0
1510743276528727054,0.0236896705627,0.0055462641716,0.0
1510743276536765098,0.023093662262,0.00451672697067,0.0
1510743276542690992,0.0226197662354,0.00373063778877,0.0
1510743276546818971,0.0221159667969,0.00318109130859,0.0
1510743276549387931,0.0217619552612,0.00275577902794,0.0
1510743276553903102,0.0215099964142,0.00236371994019,0.0
1510743276559377908,0.0201235351563,0.00208645558357,0.0
1510743276564451932,0.018845369339,0.00186634325981,0.0
1510743276572376966,0.0176849269867,0.00179533565044,0.0
1510743276574884891,0.0166139240265,0.000592518925667,0.0
1510743276579279899,0.0157838659286,-0.000550692260265,0.0
1510743276586383104,0.015058098793,-0.00171630477905,0.0
1510743276589376926,0.0143596000671,-0.00318718099594,0.0
1510743276598004102,0.0137252388,-0.00450830173492,0.0
1510743276601317882,0.0131402320862,-0.00574470996857,0.0
1510743276605849981,0.0126947183609,-0.00677879619598,0.0
1510743276609920024,0.0128038673401,-0.0073878288269,0.0
1510743276614455938,0.0130075054169,-0.00784063673019,0.0
1510743276619317054,0.0132621612549,-0.00812657260895,0.0
1510743276624840974,0.0133608379364,-0.00851807594299,0.0
1510743276631337881,0.0135476255417,-0.0088953704834,0.0
1510743276635886907,0.0136912565231,-0.00921310329437,0.0
1510743276640294075,0.0126017866135,-0.0096270904541,0.0
1510743276644381046,0.0114978485107,-0.00989647579193,0.0
1510743276649934053,0.0104956359863,-0.0102134227753,0.0
1510743276654912948,0.00943451499939,-0.0108300800323,0.0
1510743276660924911,0.00853009796143,-0.0113803834915,0.0
1510743276664346933,0.0078165845871,-0.0118589200974,0.0
1510743276669888019,0.00793983221054,-0.0120044164658,0.0
1510743276674253940,0.00798177146912,-0.0122587823868,0.0
1510743276679758071,0.00806247711182,-0.0125664920807,0.0
1510743276686698913,0.00808849430084,-0.012908654213,0.0
1510743276694675922,0.00641624355316,-0.0136050100327,0.0
1510743276695122003,0.00485070371628,-0.0140992279053,0.0
1510743276699417114,0.00351442050934,-0.0145662202835,0.0
1510743276704850912,0.00387461066246,-0.0144328012466,0.0
1510743276709284067,0.0043597574234,-0.0144156351089,0.0
1510743276714787006,0.0049811258316,-0.0142963790894,0.0
1510743276719408988,0.00527119112015,-0.0147628040314,0.0
1510743276724936962,0.00566929721832,-0.0152470579147,0.0
1510743276735399961,0.00591394376755,-0.0156864681244,0.0
1510743276738379955,0.00629842376709,-0.0159776916504,0.0
1510743276739785909,0.00670379543304,-0.0161185302734,0.0
1510743276745012998,0.00709222888947,-0.0162861232758,0.0
1510743276751761913,0.00808742332458,-0.0176105194092,0.0
1510743276754209041,0.00889636039734,-0.0187473239899,0.0
1510743276765801906,0.00949858760834,-0.0197860393524,0.0
1510743276766238927,0.0100369930267,-0.0205178985596,0.0
1510743276770406961,0.00983504104614,-0.0204954872131,0.0
1510743276776909112,0.00987850952148,-0.0204171352386,0.0
1510743276779900074,0.00991387748718,-0.0202942810059,0.0
1510743276786886930,0.00947028255463,-0.0196554527283,0.0
1510743276789896965,0.00912893199921,-0.0189346981049,0.0
1510743276795389890,0.00872152137756,-0.0184289608002,0.0
1510743276800951957,0.00799489021301,-0.0172908763885,0.0
1510743276807948112,0.00747103214264,-0.0164056529999,0.0
1510743276824873924,0.00705357408524,-0.0156257677078,0.0
1510743276826373100,0.006780772686,-0.0147539701462,0.0
1510743276828367948,0.00738290739059,-0.0142138404846,0.0
1510743276835174083,0.00820374679565,-0.0136081447601,0.0
1510743276836153984,0.00884016418457,-0.0130890626907,0.0
1510743276838722944,0.0101782855988,-0.011142118454,0.0
1510743276840512990,0.0114676780701,-0.0093995923996,0.0
1510743276845330953,0.0124642801285,-0.00781691980362,0.0
1510743276849865913,0.0124154567719,-0.00812136363983,0.0
1510743276856890916,0.01227277565,-0.00834571838379,0.0
1510743276859792947,0.0121369075775,-0.00864315128326,0.0
1510743276866003036,0.0121523590088,-0.00840870285034,0.0
1510743276870839118,0.0121906967163,-0.00827235984802,0.0
1510743276874743938,0.0122685537338,-0.00805205631256,0.0
1510743276881568908,0.0120507764816,-0.00740021419525,0.0
1510743276894766092,0.011961769104,-0.00676743745804,0.0
1510743276895555973,0.0121212530136,-0.00623954534531,0.0
1510743276899944067,0.0122849626541,-0.00578149557114,0.0
1510743276901002883,0.0134196844101,-0.00600990056992,0.0
1510743276905215024,0.0144605808258,-0.00617157697678,0.0
1510743276910051107,0.0151605052948,-0.00623240804672,0.0
1510743276915004968,0.0160094089508,-0.00483619785309,0.0
1510743276922950983,0.0166796131134,-0.00351449608803,0.0
1510743276926680088,0.0172697982788,-0.00240709900856,0.0
1510743276931571006,0.018130279541,-0.00231888055801,0.0
1510743276937686920,0.0190141201019,-0.00221021795273,0.0
1510743276940155029,0.0197751712799,-0.0022194917202,0.0
1510743276945168018,0.0200450706482,-0.00188648724556,0.0
1510743276950184106,0.0202869987488,-0.00167000699043,0.0
1510743276956605911,0.0205025901794,-0.00142603302002,0.0
1510743276962603092,0.0211923484802,-0.00101565337181,0.0
1510743276965660095,0.0218269577026,-0.000664502084255,0.0
1510743276973750114,0.0225240879059,-0.000132993504405,0.0
1510743276975188016,0.0230491199493,0.000307351768017,0.0
1510743276981770038,0.0216499843597,0.00066260188818,0.0
1510743276990840911,0.0202386760712,0.000996921002865,0.0
1510743276995887041,0.0188488464355,0.00112302303314,0.0
1510743276999672889,0.0188086032867,0.00135809874535,0.0
1510743277001811981,0.0186727294922,0.00149284553528,0.0
1510743277007561922,0.0187833805084,0.00165078151226,0.0
1510743277010107040,0.0184019832611,0.000439191043377,0.0
1510743277016050100,0.018266582489,-0.000543617248535,0.0
1510743277023773908,0.0180835475922,-0.00138123095036,0.0
1510743277025729894,0.017965927124,-0.000542650818825,0.0
1510743277030961990,0.0180576343536,0.000365924119949,0.0
1510743277039968967,0.0179101791382,0.00107207763195,0.0
1510743277040421962,0.0178904438019,0.00167890334129,0.0
1510743277046511888,0.0207691192627,0.0037298643589,0.0
1510743277052711009,0.0232529678345,0.00555270051956,0.0
1510743277055207967,0.025449836731,0.00733810424805,0.0
1510743277061249971,0.024628780365,0.00786431646347,0.0
1510743277065234899,0.0240548095703,0.00826910018921,0.0
1510743277070806026,0.023495300293,0.00852551174164,0.0
1510743277075867891,0.0243365020752,0.00899034404755,0.0
1510743277080270051,0.0250088214874,0.00957556056976,0.0
1510743277085314035,0.0254832324982,0.010006521225,0.0
1510743277094877004,0.0250415821075,0.00978779983521,0.0
1510743277099920034,0.0247911319733,0.00963919067383,0.0
1510743277101749897,0.0243787403107,0.00952862739563,0.0
1510743277106910943,0.0241833362579,0.00954566001892,0.0
1510743277110883951,0.0246374034882,0.00979957675934,0.0
1510743277115777015,0.0250545921326,0.0100006074905,0.0
1510743277121999979,0.0237493152618,0.00983366394043,0.0
1510743277136534929,0.0225011997223,0.00967912483215,0.0
1510743277136676073,0.0213228588104,0.00940596103668,0.0
1510743277136816024,0.0201498031616,0.00916035175323,0.0
1510743277142642021,0.0206503772736,0.00876906108856,0.0
1510743277145545959,0.0211958312988,0.00839047908783,0.0
1510743277151046991,0.021669462204,0.00808510398865,0.0
