%time,field.x,field.y,field.z
1510743630115871906,0.0,0.0,0.0
1510743630116266012,0.0,0.0,0.0
1510743630116863012,0.0,0.0,0.0
1510743630116914987,0.0,0.0,0.0
1510743630116965055,0.0,0.0,0.0
1510743630117285013,0.0,0.0,0.0
1510743630120907068,0.0,0.0,0.0
1510743630133555889,0.0,0.0,0.0
1510743630133884906,0.0,0.0,0.0
1510743630135873079,0.0,0.0,0.0
1510743630146343946,0.0,0.0,0.0
1510743630147768020,0.0,0.0,0.0
1510743630154428005,0.0,0.0,0.0
1510743630155220031,0.0,0.0,0.0
1510743630159931898,0.0,0.0,0.0
1510743630165241956,0.0,0.0,0.0
1510743630173414945,0.0,0.0,0.0
1510743630176613092,0.0,0.0,0.0
1510743630180819034,0.0,0.0,0.0
1510743630184743881,0.0,0.0,0.0
1510743630190335988,0.0,0.0,0.0
1510743630203315019,0.0,0.0,0.0
1510743630204847097,0.0,0.0,0.0
1510743630205830097,0.0,0.0,0.0
1510743630210815906,0.0,0.0,0.0
1510743630219597101,0.0,0.0,0.0
1510743630220768928,0.0,0.0,0.0
1510743630224845886,0.0,0.0,0.0
1510743630230451107,0.0,0.0,0.0
1510743630235306024,0.0,0.0,0.0
1510743630240757942,0.0,0.0,0.0
1510743630250361919,0.0,0.0,0.0
1510743630251197099,0.0,0.0,0.0
1510743630255471944,0.0,0.0,0.0
1510743630260438919,0.0,0.0,0.0
1510743630265527963,0.0,0.0,0.0
1510743630273511886,0.0,0.0,0.0
1510743630280031919,0.0,0.0,0.0
1510743630281439065,0.0,0.0,0.0
1510743630285329103,0.0,0.0,0.0
1510743630292422056,0.0,0.0,0.0
1510743630295516014,0.0,0.0,0.0
1510743630304390907,0.0,0.0,0.0
1510743630308821916,0.0,0.0,0.0
1510743630310936927,0.0,0.0,0.0
1510743630315830945,0.0,0.0,0.0
1510743630322015047,0.0,0.0,0.0
1510743630325467109,0.0,0.0,0.0
1510743630331511020,0.0,0.0,0.0
1510743630339773893,0.0,0.0,0.0
1510743630341357946,0.0,0.0,0.0
1510743630348417043,0.0,0.0,0.0
1510743630352479934,0.0,0.0,0.0
1510743630355421066,0.0,0.0,0.0
1510743630365453004,0.0,0.0,0.0
1510743630369015932,0.0,0.0,0.0
1510743630371993064,0.0,0.0,0.0
1510743630376024007,0.0,0.0,0.0
1510743630381035089,0.0,0.0,0.0
1510743630385504007,0.0,0.0,0.0
1510743630391525983,0.0,0.0,0.0
1510743630398946046,0.0,0.0,0.0
1510743630401469945,0.0,0.0,0.0
1510743630406011104,0.0,0.0,0.0
1510743630411964893,0.0,0.0,0.0
1510743630415997982,0.0,0.0,0.0
1510743630425466060,0.0,0.0,0.0
1510743630430955886,0.0,0.0,0.0
1510743630431900978,0.0,0.0,0.0
1510743630435986042,0.0,0.0,0.0
1510743630441406011,0.0,0.0,0.0
1510743630446904897,0.0,0.0,0.0
1510743630453957080,0.0,0.0,0.0
1510743630455898046,0.0,0.0,0.0
1510743630461184978,0.0,0.0,0.0
1510743630466675043,0.0,0.0,0.0
1510743630476272106,0.0,0.0,0.0
1510743630477051973,0.0,0.0,0.0
1510743630481189966,0.0,0.0,0.0
1510743630486192941,0.0,0.0,0.0
1510743630491198062,0.0,0.0,0.0
1510743630499830007,0.0,0.0,0.0
1510743630507278919,0.0,0.0,0.0
1510743630508027076,0.0,0.0,0.0
1510743630511173963,0.0,0.0,0.0
1510743630516267061,0.0,0.0,0.0
1510743630521265983,0.0,0.0,0.0
1510743630526770114,0.0,0.0,0.0
1510743630535861015,0.0,0.0,0.0
1510743630536528110,0.0,0.0,0.0
1510743630541868925,0.0,0.0,0.0
1510743630546190977,0.0,0.0,0.0
1510743630550491094,0.0,0.0,0.0
1510743630557758092,0.0,0.0,0.0
1510743630561294078,0.0,0.0,0.0
1510743630566248893,0.0,0.0,0.0
1510743630575756072,0.0,0.0,0.0
1510743630589955091,0.0,0.0,0.0
1510743630599322080,0.0,0.0,0.0
1510743630600162029,0.0,0.0,0.0
1510743630601695060,0.0,0.0,0.0
1510743630602670907,0.0,0.0,0.0
1510743630604837894,0.0,0.0,0.0
