%time,field.x,field.y,field.z
1510675540132426023,0.0,0.0,0.0
1510675540133157014,0.0,0.0,0.0
1510675540142086982,0.0,0.0,0.0
1510675540146061897,0.0,0.0,0.0
1510675540171195983,0.0,0.0,0.0
1510675540171808958,0.0,0.0,0.0
1510675540172460079,0.0,0.0,0.0
1510675540173460006,0.0,0.0,0.0
1510675540175472021,0.0,0.0,0.0
1510675540177995920,0.0,0.0,0.0
1510675540188014984,0.0,0.0,0.0
1510675540188952922,0.0,0.0,0.0
1510675540195816993,0.0,0.0,0.0
1510675540200465917,0.0,0.0,0.0
1510675540201632022,0.0,0.0,0.0
1510675540204550981,0.0,0.0,0.0
1510675540208558082,0.0,0.0,0.0
1510675540214163064,0.0,0.0,0.0
1510675540223119974,0.0,0.0,0.0
1510675540229810953,0.0,0.0,0.0
1510675540231936931,0.0,0.0,0.0
1510675540233549118,0.0,0.0,0.0
1510675540241060018,0.0,0.0,0.0
1510675540243642091,0.0,0.0,0.0
1510675540248676061,0.0,0.0,0.0
1510675540253684043,0.0,0.0,0.0
1510675540258629083,0.0,0.0,0.0
1510675540264700889,0.0,0.0,0.0
1510675540274322986,0.0,0.0,0.0
1510675540275218963,0.0,0.0,0.0
1510675540278702974,0.0,0.0,0.0
1510675540284080982,0.0,0.0,0.0
1510675540288801908,0.0,0.0,0.0
1510675540295272111,0.0,0.0,0.0
1510675540305547952,0.0,0.0,0.0
1510675540307192087,0.0,0.0,0.0
1510675540309083938,0.0,0.0,0.0
1510675540313764095,0.0,0.0,0.0
1510675540319109916,0.0,0.0,0.0
1510675540324239969,0.0,0.0,0.0
1510675540333992958,0.0,0.0,0.0
1510675540335542917,0.0,0.0,0.0
1510675540339168071,0.0,0.0,0.0
1510675540344367980,0.0,0.0,0.0
1510675540352284908,0.0,0.0,0.0
1510675540354146957,0.0,0.0,0.0
1510675540363010883,0.0,0.0,0.0
1510675540364986896,0.0,0.0,0.0
1510675540369144916,0.0,0.0,0.0
1510675540373879909,0.0,0.0,0.0
1510675540379327058,0.0,0.0,0.0
1510675540386451959,0.0,0.0,0.0
1510675540395255088,0.0,0.0,0.0
1510675540396760940,0.0,0.0,0.0
1510675540399069070,0.0,0.0,0.0
1510675540404855966,0.0,0.0,0.0
1510675540409185886,0.0,0.0,0.0
