%time,field.x,field.y,field.z
1510672557795706987,0.568491661072,-0.0393945846558,0.0
1510672557802119970,0.568319206238,-0.0393679618835,0.0
1510672557814649105,0.567982433319,-0.0396142463684,0.0
1510672557821783065,0.567823265076,-0.0396903305054,0.0
1510672557822283029,0.565800174713,-0.0401998672485,0.0
1510672557823090076,0.564076000214,-0.0406354293823,0.0
1510672557826997995,0.564200138092,-0.0402227859497,0.0
1510672557831320047,0.564145511627,-0.0401020965576,0.0
1510672557841895103,0.564305091858,-0.0399017028809,0.0
1510672557843863010,0.564445461273,-0.0396412391663,0.0
1510672557846700906,0.567069854736,-0.0397312202454,0.0
1510672557855242013,0.569617807388,-0.039608707428,0.0
1510672557857342004,0.571642953873,-0.039708442688,0.0
1510672557867058992,0.572052001953,-0.0390911636353,0.0
1510672557871897935,0.572394233704,-0.0386395301819,0.0
1510672557872468948,0.572558046341,-0.0381721572876,0.0
1510672557876650094,0.572690797806,-0.0375726966858,0.0
1510672557881551980,0.573609315872,-0.0377749671936,0.0
1510672557886377096,0.574583616257,-0.0379447937012,0.0
1510672557892096042,0.575396944046,-0.0383210525513,0.0
1510672557900585889,0.576272146225,-0.0385611801147,0.0
1510672557901418924,0.577081897736,-0.0386576309204,0.0
1510672557906940937,0.577434263229,-0.0388039398193,0.0
1510672557912328958,0.578784013748,-0.0382576179504,0.0
1510672557915823936,0.579762338638,-0.037784324646,0.0
1510672557923429012,0.580641386032,-0.0372871322632,0.0
1510672557934972047,0.577859777451,-0.0372918815613,0.0
1510672557935379981,0.575253097534,-0.0374158363342,0.0
1510672557938127994,0.5729621315,-0.0374619216919,0.0
1510672557941802024,0.572780467987,-0.0381779441833,0.0
1510672557952316045,0.572599523544,-0.0386214675903,0.0
1510672557953258991,0.572250408173,-0.0389167175293,0.0
1510672557956403970,0.572674308777,-0.0385762748718,0.0
1510672557961764097,0.573200668335,-0.0380928039551,0.0
1510672557971254110,0.573308828354,-0.0376971588135,0.0
1510672557980304956,0.573326505661,-0.0372188568115,0.0
1510672557983228921,0.573346254349,-0.0373585777283,0.0
1510672557983338117,0.573255153656,-0.0377049865723,0.0
1510672557986498117,0.573059614182,-0.0378974533081,0.0
1510672557992036104,0.572859157562,-0.037632648468,0.0
1510672557997725963,0.572544384003,-0.0371931190491,0.0
1510672558008694887,0.57213363266,-0.0368422431946,0.0
1510672558008829116,0.567903152466,-0.0359271507263,0.0
1510672558011775016,0.564168708801,-0.0348228302002,0.0
1510672558021522998,0.560506771088,-0.0340545654297,0.0
1510672558021612882,0.55851008606,-0.0337286376953,0.0
1510672558030847072,0.556490810394,-0.0334816665649,0.0
1510672558037250041,0.554451778412,-0.0333512191772,0.0
1510672558037961006,0.552459857941,-0.0328958320618,0.0
1510672558042164087,0.547794132233,-0.0327573852539,0.0
1510672558052412033,0.543618507385,-0.0326489143372,0.0
1510672558053077936,0.539624721527,-0.0326462783813,0.0
1510672558058913946,0.536064750671,-0.0333752746582,0.0
1510672558065382957,0.532691093445,-0.0337040863037,0.0
1510672558066968917,0.529256088257,-0.0341459770203,0.0
1510672558076302051,0.524660804749,-0.0330027694702,0.0
1510672558077621936,0.520263412476,-0.032073223114,0.0
1510672558081950902,0.51675894165,-0.03139935112,0.0
1510672558087433099,0.51251574707,-0.0313281459808,0.0
1510672558098192930,0.508497848511,-0.0314464263916,0.0
1510672558103108882,0.504880233765,-0.0313388824463,0.0
1510672558103461980,0.50146295929,-0.0312814941406,0.0
1510672558107125043,0.496052398682,-0.030691532135,0.0
1510672558111437082,0.491060081482,-0.0301245288849,0.0
1510672558116302013,0.486304672241,-0.0298181037903,0.0
1510672558121795892,0.483368148804,-0.0296601886749,0.0
1510672558135401010,0.480686599731,-0.0295859928131,0.0
1510672558135544061,0.478262542725,-0.0293854942322,0.0
1510672558144850015,0.47518825531,-0.0282578372955,0.0
1510672558146024942,0.472115264893,-0.0274081897736,0.0
1510672558146671056,0.469329406738,-0.0265445098877,0.0
1510672558151673078,0.464226287842,-0.0256879749298,0.0
1510672558162341117,0.45956602478,-0.0248457565308,0.0
1510672558170079946,0.455940002441,-0.024113494873,0.0
1510672558177280902,0.452020294189,-0.0234605903625,0.0
1510672558178153038,0.44573500061,-0.0231143951416,0.0
1510672558186803102,0.439825973511,-0.022787399292,0.0
1510672558187933921,0.434504013062,-0.0223784427643,0.0
1510672558188837051,0.425390731812,-0.021770280838,0.0
1510672558195193052,0.4169815979,-0.0212437648773,0.0
1510672558202723026,0.409587432861,-0.0207713890076,0.0
1510672558203171014,0.402874572754,-0.0205720615387,0.0
1510672558207290887,0.396188461304,-0.0204160861969,0.0
1510672558213033914,0.390120117187,-0.0201657829285,0.0
1510672558216753005,0.384135360718,-0.0203756484985,0.0
1510672558230154991,0.378975341797,-0.0204840011597,0.0
1510672558234937906,0.374199401855,-0.0205938911438,0.0
1510672558236375093,0.367030593872,-0.020576505661,0.0
1510672558237525939,0.360537277222,-0.0202944126129,0.0
1510672558247031927,0.354565933228,-0.0202546195984,0.0
1510672558252401113,0.34891545105,-0.0175847606659,0.0
1510672558257136106,0.343639526367,-0.0154783315659,0.0
1510672558265229940,0.339085083008,-0.0135380678177,0.0
1510672558268213987,0.334891357422,-0.0119176940918,0.0
1510672558269686937,0.326601715088,-0.0123386440277,0.0
1510672558271831989,0.319081573486,-0.0125657510757,0.0
1510672558276855945,0.312173309326,-0.0128681020737,0.0
1510672558284357070,0.306737365723,-0.0121730070114,0.0
1510672558291764974,0.301995849609,-0.0116342792511,0.0
1510672558293396949,0.297962371826,-0.0109991207123,0.0
1510672558299061059,0.2920546875,-0.00924090671539,0.0
1510672558303278923,0.286772918701,-0.00767769622803,0.0
1510672558306797027,0.282112731934,-0.00633827114105,0.0
1510672558314378976,0.27527255249,-0.00733534860611,0.0
1510672558319622039,0.269269958496,-0.00808406162262,0.0
1510672558323199033,0.263445556641,-0.00883190155029,0.0
1510672558329411029,0.257278961182,-0.00882837200165,0.0
1510672558339205980,0.25185055542,-0.00873096656799,0.0
1510672558341329097,0.246859710693,-0.00880568695068,0.0
1510672558347184896,0.242611450195,-0.00874175262451,0.0
1510672558348082065,0.237645568848,-0.00865261173248,0.0
1510672558354237079,0.233413482666,-0.00841521263123,0.0
1510672558359225988,0.229644226074,-0.00822081756592,0.0
1510672558364630937,0.219221740723,-0.00766810178757,0.0
1510672558368508100,0.211308837891,-0.00713357639313,0.0
1510672558372793912,0.204030303955,-0.00686853456497,0.0
1510672558381263971,0.199796600342,-0.00694434785843,0.0
1510672558382606029,0.196050567627,-0.00697795677185,0.0
1510672558388654947,0.192700195312,-0.00697882843018,0.0
1510672558401732921,0.18983190918,-0.00710216426849,0.0
1510672558403956890,0.181323883057,-0.00645331096649,0.0
1510672558404356956,0.172973297119,-0.00569112586975,0.0
1510672558407347917,0.166291503906,-0.00508812761307,0.0
1510672558413085937,0.158781707764,-0.0047212100029,0.0
1510672558420727014,0.152187683105,-0.00446579647064,0.0
1510672558426407098,0.14612612915,-0.00450018167496,0.0
1510672558428231000,0.141840087891,-0.00399889492989,0.0
1510672558435744047,0.137967376709,-0.00377355718613,0.0
1510672558438246965,0.13464276123,-0.00340204000473,0.0
1510672558443304061,0.127637023926,-0.00351042246819,0.0
1510672558452142953,0.121299499512,-0.00385469341278,0.0
1510672558461054086,0.115820983887,-0.00416129875183,0.0
1510672558462336063,0.113650970459,-0.0055651473999,0.0
1510672558463207960,0.112095458984,-0.00649967479706,0.0
1510672558479953050,0.110650848389,-0.00722482538223,0.0
1510672558481087923,0.109418060303,-0.00796531200409,0.0
1510672558482412099,0.102411834717,-0.00742945623398,0.0
1510672558491158008,0.0947969360352,-0.00696298933029,0.0
1510672558492268085,0.0894026489258,-0.00648856019974,0.0
1510672558493925094,0.082809753418,-0.00581753921509,0.0
1510672558497720003,0.0770503540039,-0.00538149690628,0.0
1510672558502176046,0.0720894165039,-0.00501521539688,0.0
1510672558508394002,0.0673535766602,-0.0058761177063,0.0
1510672558512249946,0.0633727416992,-0.00657586240768,0.0
1510672558517874956,0.0596386108398,-0.00709784984589,0.0
1510672558525537014,0.053721862793,-0.00595385980606,0.0
1510672558533839941,0.0483266601562,-0.00504324007034,0.0
1510672558535095930,0.0434867553711,-0.00410970258713,0.0
1510672558537157058,0.0392974243164,-0.00318430662155,0.0
1510672558543365001,0.0393630981445,-0.00342267751694,0.0
1510672558547584056,0.0397153320312,-0.00372827911377,0.0
1510672558553426980,0.0336403198242,-0.00542056083679,0.0
1510672558563529968,0.0283383178711,-0.00669225502014,0.0
1510672558568000078,0.0229145507812,-0.00772527360916,0.0
1510672558568402051,0.0186204833984,-0.00871246433258,0.0
1510672558572652101,0.0133032836914,-0.00840664768219,0.0
1510672558577563047,0.00863854980469,-0.00829105949402,0.0
1510672558584820985,0.00462731933594,-0.00789991569519,0.0
1510672558619575023,-0.00176666259766,-0.00793593072891,0.0
1510672558620145082,-0.00749456787109,-0.00797849559784,0.0
1510672558620300054,-0.0123594360352,-0.00810702419281,0.0
1510672558620328903,-0.0171913452148,-0.00839922809601,0.0
1510672558628339052,-0.0199349975586,-0.00861741447449,0.0
1510672558635776996,-0.0222919921875,-0.00880127048492,0.0
1510672558642288923,-0.0243701782227,-0.00903731632233,0.0
1510672558643240928,-0.0251967163086,-0.00957590961456,0.0
1510672558646037101,-0.026041015625,-0.0103526086807,0.0
1510672558649810075,-0.0266644287109,-0.010931227684,0.0
1510672558656280994,-0.0239622802734,-0.0113549489975,0.0
1510672558658665895,-0.0214617919922,-0.0116908521652,0.0
1510672558660691022,-0.0190740356445,-0.0117964906693,0.0
1510672558661135911,-0.0217838134766,-0.010826789856,0.0
1510672558661284923,-0.02401953125,-0.00980753803253,0.0
1510672558664041042,-0.0260005493164,-0.00901839542389,0.0
1510672558674660921,-0.0275866699219,-0.00820527267456,0.0
1510672558679256916,-0.0317051391602,-0.00949100875854,0.0
1510672558683007001,-0.0354154052734,-0.0109266891479,0.0
1510672558684432029,-0.0387423095703,-0.0122243814468,0.0
1510672558695738077,-0.0431990966797,-0.0124695892334,0.0
1510672558696607112,-0.0471697998047,-0.0125615005493,0.0
1510672558697746038,-0.0505813598633,-0.0124239645004,0.0
1510672558705167055,-0.0542810668945,-0.0122644929886,0.0
1510672558708549976,-0.0574510498047,-0.0122614898682,0.0
1510672558716212034,-0.060068359375,-0.0121691551208,0.0
1510672558719327926,-0.0539575805664,-0.0140526409149,0.0
1510672558731894016,-0.0485341796875,-0.0155000352859,0.0
1510672558733107089,-0.0436780395508,-0.0171534233093,0.0
1510672558735261917,-0.0391270751953,-0.0187577018738,0.0
1510672558738404035,-0.0429598388672,-0.0188976535797,0.0
1510672558747889995,-0.0465063476563,-0.0189553585052,0.0
1510672558749900102,-0.0494462280273,-0.0179376773834,0.0
1510672558758759021,-0.0522767944336,-0.0172628555298,0.0
